scenario,planner,seed,k_samples,t_horizon,grad_steps,alpha,reached_goal,collision_free,success,steps,final_distance,min_goal_distance,cumulative_cost,collisions,mean_control_delta,control_roughness,avg_control_ms,total_control_ms,episode_ms,sample_budget
dynamic_crossing,dra_mppi_soft,1148,128,30,0,0,1,1,1,251,1.85887,1.85887,41224.3,0,0.242,0.0987468,0.408777,102.603,102.927,963840
dynamic_crossing,dra_mppi_soft,1155,128,30,0,0,1,1,1,252,1.89644,1.89644,41501.8,0,0.248322,0.103801,0.162324,40.9057,41.1247,967680
dynamic_crossing,dra_mppi_soft,1162,128,30,0,0,1,1,1,252,1.97408,1.97408,41504.6,0,0.253639,0.107433,0.410167,103.362,103.655,967680
dynamic_crossing,ducct_mppi_smooth,1168,128,30,0,0,1,1,1,252,1.86642,1.86642,41427.2,0,0.251998,0.106574,0.228204,57.5073,57.7414,967680
dynamic_crossing,ducct_mppi_smooth,1175,128,30,0,0,1,1,1,251,1.99213,1.99213,41326.5,0,0.258316,0.109694,0.255906,64.2323,64.5098,963840
dynamic_crossing,ducct_mppi_smooth,1182,128,30,0,0,1,1,1,252,1.95292,1.95292,41563.9,0,0.255557,0.104508,0.0944863,23.8106,24.0099,967680
dynamic_crossing,lp_mppi_smooth,1188,128,30,0,0,1,1,1,252,1.83705,1.83705,41555.7,0,0.268678,0.114568,0.186961,47.1141,47.3786,967680
dynamic_crossing,lp_mppi_smooth,1195,128,30,0,0,1,1,1,252,1.96477,1.96477,41579.4,0,0.265667,0.112346,0.180974,45.6055,45.8476,967680
dynamic_crossing,lp_mppi_smooth,1202,128,30,0,0,1,1,1,252,1.89907,1.89907,41491.8,0,0.26858,0.122372,0.0721023,18.1698,18.3701,967680
dynamic_crossing,mppi,1208,128,30,0,0,0,1,0,260,3.70704,3.95182,46471.3,0,0.628981,0.607019,0.0583246,15.1644,15.4014,998400
dynamic_crossing,mppi,1215,128,30,0,0,0,1,0,260,3.40643,3.64197,46154.1,0,0.621746,0.584275,0.173939,45.224,45.4666,998400
dynamic_crossing,mppi,1222,128,30,0,0,0,1,0,260,3.78697,4.02671,46754.3,0,0.579113,0.500392,0.198668,51.6538,51.9197,998400
dynamic_crossing,sc_mppi_smooth,1228,128,30,0,0,1,1,1,251,1.94312,1.94312,41257.7,0,0.257763,0.106993,0.0854763,21.4545,21.651,963840
dynamic_crossing,sc_mppi_smooth,1235,128,30,0,0,1,1,1,252,1.89872,1.89872,41367.2,0,0.257657,0.116996,0.166349,41.9199,42.1681,967680
dynamic_crossing,sc_mppi_smooth,1242,128,30,0,0,1,1,1,252,1.91094,1.91094,41462.6,0,0.251463,0.104382,0.280964,70.8029,71.0785,967680
dynamic_crossing,soppi,1248,128,30,0,0,0,1,0,260,2.94169,3.17586,45595.8,0,0.644361,0.666976,0.247756,64.4165,64.6753,998400
dynamic_crossing,soppi,1255,128,30,0,0,0,1,0,260,2.78228,3.02481,45589.3,0,0.603817,0.545455,0.313206,81.4335,81.7425,998400
dynamic_crossing,soppi,1262,128,30,0,0,0,1,0,260,3.19662,3.43729,45994.3,0,0.630797,0.60451,0.395966,102.951,103.289,998400
dynamic_crossing,soppi_fast,1268,128,30,0,0,0,1,0,260,3.2746,3.50704,45961.6,0,0.642503,0.656209,0.120895,31.4327,31.6723,998400
dynamic_crossing,soppi_fast,1275,128,30,0,0,0,1,0,260,3.35151,3.59019,46058.6,0,0.564944,0.495055,0.284395,73.9428,74.2952,998400
dynamic_crossing,soppi_fast,1282,128,30,0,0,0,1,0,260,3.03429,3.27569,45704.7,0,0.633925,0.613552,0.19273,50.1099,50.3858,998400
dynamic_crossing,step_mppi_smooth,1288,128,30,0,0,1,1,1,251,1.99808,1.99808,41189.9,0,0.268358,0.119843,0.101343,25.4371,38.4827,963840
dynamic_crossing,step_mppi_smooth,1295,128,30,0,0,1,1,1,250,1.98266,1.98266,41095.3,0,0.296349,0.149993,0.199023,49.7556,85.8857,960000
dynamic_crossing,step_mppi_smooth,1302,128,30,0,0,1,1,1,252,1.90374,1.90374,41326.4,0,0.274077,0.123233,0.0654182,16.4854,18.2866,967680
dynamic_crossing,tsallis_mppi_smooth,1308,128,30,0,0,1,1,1,250,1.88723,1.88723,40729.6,0,0.321068,0.175474,0.374636,93.6591,93.953,960000
dynamic_crossing,tsallis_mppi_smooth,1315,128,30,0,0,1,1,1,250,1.89708,1.89708,40803.4,0,0.295711,0.148311,0.0899276,22.4819,22.7068,960000
dynamic_crossing,tsallis_mppi_smooth,1322,128,30,0,0,1,1,1,249,1.91671,1.91671,40607.2,0,0.289318,0.157402,0.185975,46.3077,46.5564,956160
dynamic_pincer,c2u_mppi_smooth,1164,64,30,0,0,1,1,1,257,1.84641,1.84641,41876.2,0,0.345209,0.197449,0.281697,72.3962,72.7452,493440
dynamic_pincer,c2u_mppi_smooth,1171,64,30,0,0,1,1,1,258,1.92578,1.92578,42128.6,0,0.351452,0.206729,0.0917584,23.6737,23.901,495360
dynamic_pincer,c2u_mppi_smooth,1178,64,30,0,0,1,1,1,259,1.94239,1.94239,42311.2,0,0.366385,0.213716,0.256432,66.4159,66.7666,497280
dynamic_pincer,dra_mppi_soft,1184,64,30,0,0,1,1,1,260,1.88893,2.04772,42218.9,0,0.340243,0.189675,0.434504,112.971,113.316,499200
dynamic_pincer,dra_mppi_soft,1191,64,30,0,0,1,1,1,259,1.87601,1.87601,42240.8,0,0.339148,0.186935,0.420852,109.001,109.345,497280
dynamic_pincer,dra_mppi_soft,1198,64,30,0,0,1,1,1,258,1.86111,1.86111,41879.3,0,0.327197,0.175991,0.453281,116.947,117.332,495360
dynamic_pincer,ducct_mppi_smooth,1204,64,30,0,0,1,1,1,256,1.94834,1.94834,41819.1,0,0.342947,0.197288,0.274996,70.399,70.7921,491520
dynamic_pincer,ducct_mppi_smooth,1211,64,30,0,0,1,1,1,259,1.84432,1.84432,42274.3,0,0.375957,0.228521,0.136822,35.4368,35.6863,497280
dynamic_pincer,ducct_mppi_smooth,1218,64,30,0,0,1,1,1,256,1.98133,1.98133,41867.7,0,0.360005,0.208192,0.183457,46.9649,47.3004,491520
dynamic_pincer,lp_mppi_smooth,1224,64,30,0,0,1,1,1,255,1.97032,1.97032,41798.3,0,0.346372,0.204708,0.171092,43.6283,44.0173,489600
dynamic_pincer,lp_mppi_smooth,1231,64,30,0,0,1,1,1,257,1.82619,1.82619,42041.7,0,0.411188,0.274716,0.105588,27.1362,27.4022,493440
dynamic_pincer,lp_mppi_smooth,1238,64,30,0,0,1,1,1,257,1.93533,1.93533,42068.6,0,0.363811,0.209251,0.0591385,15.1986,15.4116,493440
dynamic_pincer,mppi,1244,64,30,0,0,0,1,0,260,9.73563,9.97027,48095.3,0,0.848282,1.13657,0.115149,29.9387,30.2731,499200
dynamic_pincer,mppi,1251,64,30,0,0,0,1,0,260,16.3869,16.6358,55142.8,0,0.79646,0.899924,0.161326,41.9447,42.2853,499200
dynamic_pincer,mppi,1258,64,30,0,0,0,1,0,260,10.3784,10.6071,48387.5,0,0.834966,1.04457,0.141179,36.7066,37.0195,499200
dynamic_pincer,sc_mppi_smooth,1264,64,30,0,0,1,1,1,259,1.88551,1.88551,42064.7,0,0.411271,0.281994,0.0803327,20.8062,21.0302,497280
dynamic_pincer,sc_mppi_smooth,1271,64,30,0,0,1,1,1,258,1.85975,1.85975,41907.1,0,0.356847,0.227218,0.227855,58.7866,59.1838,495360
dynamic_pincer,sc_mppi_smooth,1278,64,30,0,0,1,1,1,256,1.89405,1.89405,41728,0,0.359203,0.215959,0.214358,54.8757,55.1653,491520
dynamic_pincer,soppi,1284,64,30,0,0,0,1,0,260,8.97139,9.21428,47767.4,0,0.83829,1.10138,0.199117,51.7705,52.0747,499200
dynamic_pincer,soppi,1291,64,30,0,0,0,1,0,260,9.07443,9.31548,47711.4,0,0.870579,1.16135,0.297394,77.3223,77.677,499200
dynamic_pincer,soppi,1298,64,30,0,0,0,1,0,260,9.49877,9.73824,48119.7,0,0.883554,1.21052,0.240471,62.5225,62.857,499200
dynamic_pincer,soppi_fast,1304,64,30,0,0,0,1,0,260,9.55156,9.78771,47239.9,0,0.818532,1.03689,0.267729,69.6095,70.03,499200
dynamic_pincer,soppi_fast,1311,64,30,0,0,0,1,0,260,9.12769,9.36994,47782.4,0,0.866301,1.16124,0.243064,63.1965,63.4815,499200
dynamic_pincer,soppi_fast,1318,64,30,0,0,0,1,0,260,9.20398,9.44503,47830,0,0.868269,1.16071,0.249563,64.8863,65.1988,499200
dynamic_pincer,step_mppi_smooth,1324,64,30,0,0,1,1,1,257,1.92617,1.92617,41867,0,0.380438,0.231672,0.0614742,15.7989,18.7474,493440
dynamic_pincer,step_mppi_smooth,1331,64,30,0,0,1,1,1,258,1.98065,1.98065,41926.7,0,0.393422,0.263458,0.160663,41.451,72.5139,495360
dynamic_pincer,step_mppi_smooth,1338,64,30,0,0,1,1,1,255,1.91149,1.91149,41704.8,0,0.374585,0.236403,0.0967327,24.6668,36.5794,489600
dynamic_pincer,tsallis_mppi_smooth,1344,64,30,0,0,0,1,0,260,2.04536,2.21295,41885.4,0,0.465717,0.3885,0.0711691,18.504,18.7261,499200
dynamic_pincer,tsallis_mppi_smooth,1351,64,30,0,0,1,1,1,259,1.90738,1.90738,41481.9,0,0.44785,0.309765,0.254004,65.7871,66.1444,497280
dynamic_pincer,tsallis_mppi_smooth,1358,64,30,0,0,1,1,1,259,1.95752,1.95752,41651.6,0,0.457092,0.338867,0.179936,46.6035,47.0467,497280
dynamic_pincer,c2u_mppi_smooth,1228,128,30,0,0,1,1,1,257,1.95426,1.95426,41873.8,0,0.248213,0.104097,0.166421,42.7703,43.2133,986880
dynamic_pincer,c2u_mppi_smooth,1235,128,30,0,0,1,1,1,257,1.99954,1.99954,42001.3,0,0.254144,0.104235,0.303501,77.9997,78.3786,986880
dynamic_pincer,c2u_mppi_smooth,1242,128,30,0,0,1,1,1,258,1.94068,1.94068,42128.2,0,0.258915,0.114447,0.0923349,23.8224,24.0527,990720
dynamic_pincer,dra_mppi_soft,1248,128,30,0,0,1,1,1,256,1.93065,1.93065,41837.7,0,0.269818,0.126581,0.539013,137.987,138.358,983040
dynamic_pincer,dra_mppi_soft,1255,128,30,0,0,1,1,1,256,1.89155,1.89155,41777.4,0,0.26911,0.115737,0.505386,129.379,129.727,983040
dynamic_pincer,dra_mppi_soft,1262,128,30,0,0,1,1,1,257,1.97455,1.97455,41974.8,0,0.263855,0.11413,0.531891,136.696,137.192,986880
dynamic_pincer,ducct_mppi_smooth,1268,128,30,0,0,1,1,1,257,1.90431,1.90431,42011.8,0,0.27828,0.132073,0.398762,102.482,102.896,986880
dynamic_pincer,ducct_mppi_smooth,1275,128,30,0,0,1,1,1,260,1.92195,2.08034,42439,0,0.271094,0.118417,0.111499,28.9897,29.2254,998400
dynamic_pincer,ducct_mppi_smooth,1282,128,30,0,0,1,1,1,258,1.99758,1.99758,42188,0,0.257148,0.1094,0.400108,103.228,103.606,990720
dynamic_pincer,lp_mppi_smooth,1288,128,30,0,0,1,1,1,258,1.95068,1.95068,42076,0,0.263726,0.106525,0.0660475,17.0403,17.2542,990720
dynamic_pincer,lp_mppi_smooth,1295,128,30,0,0,1,1,1,257,1.91454,1.91454,41951.9,0,0.273271,0.126425,0.128153,32.9353,33.1737,986880
dynamic_pincer,lp_mppi_smooth,1302,128,30,0,0,1,1,1,258,1.85265,1.85265,42228.1,0,0.263982,0.117694,0.298612,77.0419,77.3134,990720
dynamic_pincer,mppi,1308,128,30,0,0,0,1,0,260,9.38206,9.6193,47879.1,0,0.642872,0.640676,0.0654349,17.0131,17.2344,998400
dynamic_pincer,mppi,1315,128,30,0,0,0,1,0,260,9.37751,9.61593,47527.9,0,0.543634,0.465006,0.100286,26.0743,26.4277,998400
dynamic_pincer,mppi,1322,128,30,0,0,0,1,0,260,8.80826,9.04898,47592.1,0,0.66352,0.658193,0.258599,67.2359,67.5774,998400
dynamic_pincer,sc_mppi_smooth,1328,128,30,0,0,1,1,1,258,1.94285,1.94285,42077,0,0.275739,0.122559,0.140037,36.1296,36.3562,990720
dynamic_pincer,sc_mppi_smooth,1335,128,30,0,0,1,1,1,258,1.95336,1.95336,42020,0,0.269454,0.118218,0.189482,48.8865,49.1245,990720
dynamic_pincer,sc_mppi_smooth,1342,128,30,0,0,1,1,1,256,1.84121,1.84121,41716.8,0,0.290456,0.140286,0.300254,76.8649,77.1497,983040
dynamic_pincer,soppi,1348,128,30,0,0,0,1,0,260,8.88196,9.12351,47644.8,0,0.655173,0.666429,0.483647,125.748,126.114,998400
dynamic_pincer,soppi,1355,128,30,0,0,0,1,0,260,8.41356,8.65937,47420.3,0,0.598941,0.567992,0.450781,117.203,117.57,998400
dynamic_pincer,soppi,1362,128,30,0,0,0,1,0,260,8.63746,8.88174,47506.9,0,0.58548,0.548024,0.257442,66.9349,67.2367,998400
dynamic_pincer,soppi_fast,1368,128,30,0,0,0,1,0,260,8.12067,8.36566,46977.4,0,0.634127,0.642439,0.326157,84.8008,85.1324,998400
dynamic_pincer,soppi_fast,1375,128,30,0,0,0,1,0,260,8.55742,8.80206,47304.4,0,0.677527,0.700346,0.436116,113.39,113.775,998400
dynamic_pincer,soppi_fast,1382,128,30,0,0,0,1,0,260,8.3831,8.62804,47340.9,0,0.591083,0.538594,0.118594,30.8344,31.0763,998400
dynamic_pincer,step_mppi_smooth,1388,128,30,0,0,1,1,1,256,1.96167,1.96167,41667.8,0,0.307629,0.157021,0.230938,59.1202,106.038,983040
dynamic_pincer,step_mppi_smooth,1395,128,30,0,0,1,1,1,256,1.96091,1.96091,41775.4,0,0.269605,0.13159,0.066475,17.0176,18.8689,983040
dynamic_pincer,step_mppi_smooth,1402,128,30,0,0,1,1,1,256,1.9876,1.9876,41709.9,0,0.288096,0.141807,0.220745,56.5107,99.8499,983040
dynamic_pincer,tsallis_mppi_smooth,1408,128,30,0,0,1,1,1,258,1.94429,1.94429,41518.6,0,0.289656,0.142692,0.092618,23.8955,24.1279,990720
dynamic_pincer,tsallis_mppi_smooth,1415,128,30,0,0,1,1,1,259,1.91656,1.91656,41478.4,0,0.29356,0.142478,0.202834,52.534,52.8422,994560
dynamic_pincer,tsallis_mppi_smooth,1422,128,30,0,0,1,1,1,260,1.92704,2.09547,41876.5,0,0.291608,0.143285,0.256925,66.8006,67.0963,998400
model_mismatch_crossing,c2u_mppi_smooth,1264,64,30,0,0,0,1,0,300,2.0873,2.22689,48857.3,0,0.288438,0.136432,0.0695196,20.8559,21.0943,576000
model_mismatch_crossing,c2u_mppi_smooth,1271,64,30,0,0,1,1,1,300,1.96054,2.10601,48811.5,0,0.249436,0.107397,0.332139,99.6416,99.9681,576000
model_mismatch_crossing,c2u_mppi_smooth,1278,64,30,0,0,1,1,1,300,1.95902,2.09593,48770.2,0,0.25177,0.107607,0.0721004,21.6301,21.8681,576000
model_mismatch_crossing,dra_mppi_soft,1284,64,30,0,0,0,1,0,300,2.15221,2.28944,48934.4,0,0.259331,0.111937,0.360677,108.203,108.53,576000
model_mismatch_crossing,dra_mppi_soft,1291,64,30,0,0,0,1,0,300,2.11235,2.25439,48941.5,0,0.252561,0.104021,0.177304,53.1911,53.4716,576000
model_mismatch_crossing,dra_mppi_soft,1298,64,30,0,0,0,1,0,300,2.0683,2.21366,48830,0,0.268308,0.113922,0.315429,94.6286,94.972,576000
model_mismatch_crossing,ducct_mppi_smooth,1304,64,30,0,0,0,1,0,300,2.0859,2.23377,48984.6,0,0.261519,0.109572,0.202902,60.8706,61.1629,576000
model_mismatch_crossing,ducct_mppi_smooth,1311,64,30,0,0,0,1,0,300,2.22746,2.38319,49228.1,0,0.261222,0.116037,0.202044,60.6133,60.9255,576000
model_mismatch_crossing,ducct_mppi_smooth,1318,64,30,0,0,0,1,0,300,2.04982,2.1938,48856.6,0,0.278737,0.11977,0.194659,58.3977,58.7058,576000
model_mismatch_crossing,lp_mppi_smooth,1324,64,30,0,0,0,1,0,300,2.14046,2.2897,49113,0,0.278962,0.122009,0.219756,65.9267,66.2651,576000
model_mismatch_crossing,lp_mppi_smooth,1331,64,30,0,0,0,1,0,300,2.13222,2.28545,49046.5,0,0.275638,0.123215,0.0524528,15.7358,15.9786,576000
model_mismatch_crossing,lp_mppi_smooth,1338,64,30,0,0,0,1,0,300,2.05678,2.20279,49011.9,0,0.258269,0.101808,0.0964672,28.9402,29.2299,576000
model_mismatch_crossing,mppi,1344,64,30,0,0,0,1,0,300,4.91539,5.11374,53262.6,0,0.7895,1.01025,0.140604,42.1813,42.496,576000
model_mismatch_crossing,mppi,1351,64,30,0,0,0,1,0,300,5.21719,5.41867,53523.7,0,0.794762,0.938107,0.127043,38.113,38.4023,576000
model_mismatch_crossing,mppi,1358,64,30,0,0,0,1,0,300,5.03042,5.23398,53496.9,0,0.797458,0.986114,0.053104,15.9312,16.173,576000
model_mismatch_crossing,sc_mppi_smooth,1364,64,30,0,0,1,1,1,300,1.92933,2.07635,48698.5,0,0.254644,0.101514,0.265348,79.6044,79.9461,576000
model_mismatch_crossing,sc_mppi_smooth,1371,64,30,0,0,1,1,1,299,1.98886,1.98886,48434,0,0.259259,0.106291,0.145798,43.5935,43.8779,574080
model_mismatch_crossing,sc_mppi_smooth,1378,64,30,0,0,1,1,1,300,1.97667,2.12048,48703.6,0,0.256012,0.106552,0.152087,45.6262,45.9075,576000
model_mismatch_crossing,soppi,1384,64,30,0,0,0,1,0,300,4.90323,5.09935,53141,0,0.731488,0.871041,0.287786,86.3357,86.6793,576000
model_mismatch_crossing,soppi,1391,64,30,0,0,0,1,0,300,4.68722,4.88467,52956.9,0,0.704358,0.75455,0.379917,113.975,114.346,576000
model_mismatch_crossing,soppi,1398,64,30,0,0,0,1,0,300,5.39394,5.59573,53757.1,0,0.757344,0.903809,0.120261,36.0783,36.4367,576000
model_mismatch_crossing,soppi_fast,1404,64,30,0,0,0,1,0,300,4.41959,4.62326,52559.3,0,0.679112,0.68659,0.335711,100.713,101.065,576000
model_mismatch_crossing,soppi_fast,1411,64,30,0,0,0,1,0,300,5.10668,5.30955,53465,0,0.760731,0.926775,0.19223,57.6689,57.98,576000
model_mismatch_crossing,soppi_fast,1418,64,30,0,0,0,1,0,300,5.09906,5.29901,53434.9,0,0.75453,0.905252,0.252912,75.8736,76.2132,576000
model_mismatch_crossing,step_mppi_smooth,1424,64,30,0,0,1,1,1,299,1.92449,1.92449,48549.2,0,0.23203,0.0891435,0.0584765,17.4845,19.7559,574080
model_mismatch_crossing,step_mppi_smooth,1431,64,30,0,0,0,1,0,300,2.06515,2.19911,48683.7,0,0.2638,0.115862,0.159057,47.7171,86.5703,576000
model_mismatch_crossing,step_mppi_smooth,1438,64,30,0,0,1,1,1,300,1.85954,2.00267,48537.5,0,0.247977,0.111153,0.0854461,25.6338,34.3534,576000
model_mismatch_crossing,tsallis_mppi_smooth,1444,64,30,0,0,1,1,1,299,1.94872,1.94872,48707.4,0,0.260169,0.140085,0.136284,40.749,41.0254,574080
model_mismatch_crossing,tsallis_mppi_smooth,1451,64,30,0,0,1,1,1,298,1.9858,1.9858,48386,0,0.2706,0.154843,0.23482,69.9764,70.2881,572160
model_mismatch_crossing,tsallis_mppi_smooth,1458,64,30,0,0,1,1,1,300,1.94508,2.09204,48708.8,0,0.264636,0.163138,0.0645099,19.353,19.6078,576000
model_mismatch_crossing,c2u_mppi_smooth,1328,128,30,0,0,0,1,0,300,2.14241,2.28305,48936,0,0.18496,0.0564885,0.222895,66.8684,67.227,1152000
model_mismatch_crossing,c2u_mppi_smooth,1335,128,30,0,0,0,1,0,300,2.10348,2.24777,48866.7,0,0.184339,0.0577573,0.183253,54.976,55.2909,1152000
model_mismatch_crossing,c2u_mppi_smooth,1342,128,30,0,0,1,1,1,300,1.94121,2.07783,48657.9,0,0.199206,0.0639193,0.124315,37.2945,37.562,1152000
model_mismatch_crossing,dra_mppi_soft,1348,128,30,0,0,0,1,0,300,2.06248,2.20604,48895.7,0,0.197313,0.0611631,0.314781,94.4344,94.7614,1152000
model_mismatch_crossing,dra_mppi_soft,1355,128,30,0,0,1,1,1,300,1.98923,2.12714,48697.5,0,0.178737,0.0528881,0.294297,88.289,88.6209,1152000
model_mismatch_crossing,dra_mppi_soft,1362,128,30,0,0,1,1,1,300,1.90763,2.04733,48558.2,0,0.180071,0.0511266,0.187615,56.2846,56.6602,1152000
model_mismatch_crossing,ducct_mppi_smooth,1368,128,30,0,0,1,1,1,300,1.9835,2.12369,48789.3,0,0.187411,0.0620833,0.182016,54.6047,54.9031,1152000
model_mismatch_crossing,ducct_mppi_smooth,1375,128,30,0,0,1,1,1,300,1.99863,2.13314,48705.9,0,0.192487,0.0621272,0.240128,72.0383,72.356,1152000
model_mismatch_crossing,ducct_mppi_smooth,1382,128,30,0,0,0,1,0,300,2.15571,2.30668,48886.5,0,0.18917,0.0605093,0.0874632,26.239,26.4674,1152000
model_mismatch_crossing,lp_mppi_smooth,1388,128,30,0,0,0,1,0,300,2.06301,2.19557,48806.9,0,0.199776,0.0659025,0.0780435,23.413,23.6504,1152000
model_mismatch_crossing,lp_mppi_smooth,1395,128,30,0,0,0,1,0,300,2.04683,2.19446,48907.3,0,0.176684,0.0534734,0.197329,59.1987,59.5457,1152000
model_mismatch_crossing,lp_mppi_smooth,1402,128,30,0,0,1,1,1,300,1.98677,2.12987,48768.5,0,0.188925,0.057608,0.121774,36.5323,36.8124,1152000
model_mismatch_crossing,mppi,1408,128,30,0,0,0,1,0,300,5.1216,5.32454,53487.6,0,0.524253,0.409489,0.0629455,18.8836,19.1477,1152000
model_mismatch_crossing,mppi,1415,128,30,0,0,0,1,0,300,5.1654,5.36694,53487.9,0,0.550785,0.459105,0.35057,105.171,105.565,1152000
model_mismatch_crossing,mppi,1422,128,30,0,0,0,1,0,300,5.40241,5.60439,53805.3,0,0.526861,0.424922,0.0653539,19.6062,19.8605,1152000
model_mismatch_crossing,sc_mppi_smooth,1428,128,30,0,0,1,1,1,300,1.93937,2.08236,48691.3,0,0.193408,0.0659085,0.305849,91.7546,92.0988,1152000
