scenario,planner,seed,k_samples,t_horizon,grad_steps,alpha,reached_goal,collision_free,success,steps,final_distance,min_goal_distance,cumulative_cost,collisions,mean_control_delta,control_roughness,avg_control_ms,total_control_ms,episode_ms,sample_budget
uncertain_crossing,ducct_mppi_smooth,1518,64,30,0,0,1,1,1,253,1.86727,1.86727,41592.4,0,0.354055,0.204928,0.19301,48.8316,49.1082,485760
uncertain_crossing,lp_mppi_smooth,1524,64,30,0,0,1,1,1,252,1.90276,1.90276,41833.1,0,0.352313,0.216261,0.154205,38.8597,39.1565,483840
uncertain_crossing,lp_mppi_smooth,1531,64,30,0,0,1,1,1,253,1.94452,1.94452,41771.2,0,0.352247,0.196317,0.104111,26.3401,26.6022,485760
uncertain_crossing,lp_mppi_smooth,1538,64,30,0,0,1,1,1,252,1.97311,1.97311,41628.4,0,0.342935,0.194203,0.0573105,14.4422,14.6902,483840
uncertain_crossing,mppi,1544,64,30,0,0,0,1,0,260,3.48616,3.72417,46302.5,0,0.763341,0.876475,0.0600731,15.619,15.877,499200
uncertain_crossing,mppi,1551,64,30,0,0,0,1,0,260,3.80373,4.03971,46489.9,0,0.771663,0.909165,0.0521552,13.5603,13.7873,499200
uncertain_crossing,mppi,1558,64,30,0,0,0,1,0,260,4.07144,4.32121,47036.6,0,0.846423,1.12191,0.146244,38.0234,38.3733,499200
uncertain_crossing,sc_mppi_smooth,1564,64,30,0,0,1,1,1,252,1.83813,1.83813,41510.7,0,0.359572,0.20888,0.263638,66.4367,66.8651,483840
uncertain_crossing,sc_mppi_smooth,1571,64,30,0,0,1,1,1,253,1.90687,1.90687,41455.2,0,0.392821,0.253308,0.0691797,17.5025,17.7184,485760
uncertain_crossing,sc_mppi_smooth,1578,64,30,0,0,1,1,1,251,1.97611,1.97611,41459.4,0,0.347524,0.204557,0.0679595,17.0578,17.2703,481920
uncertain_crossing,step_mppi_smooth,1584,64,30,0,0,1,1,1,252,1.98097,1.98097,41532.3,0,0.383339,0.231653,0.0563112,14.1904,15.8153,483840
uncertain_crossing,step_mppi_smooth,1591,64,30,0,0,1,1,1,251,1.99528,1.99528,41352.7,0,0.383313,0.253489,0.101978,25.5964,40.5348,481920
uncertain_crossing,step_mppi_smooth,1598,64,30,0,0,1,1,1,251,1.96506,1.96506,41218.6,0,0.375837,0.230751,0.121081,30.3914,52.7065,481920
uncertain_crossing,tsallis_mppi_smooth,1604,64,30,0,0,1,1,1,250,1.92116,1.92116,40909.2,0,0.419179,0.286233,0.100103,25.0257,25.2747,480000
uncertain_crossing,tsallis_mppi_smooth,1611,64,30,0,0,1,1,1,249,1.99142,1.99142,40749,0,0.412715,0.285877,0.0667262,16.6148,16.8416,478080
uncertain_crossing,tsallis_mppi_smooth,1618,64,30,0,0,1,1,1,250,1.91961,1.91961,40949,0,0.461825,0.353384,0.0616641,15.416,15.6189,480000
uncertain_crossing,c2u_mppi_smooth,1528,128,30,0,0,1,1,1,253,1.83082,1.83082,41731.7,0,0.242648,0.101723,0.202955,51.3475,51.6176,971520
uncertain_crossing,c2u_mppi_smooth,1535,128,30,0,0,1,1,1,252,1.94479,1.94479,41461.3,0,0.275014,0.121386,0.249906,62.9763,63.385,967680
uncertain_crossing,c2u_mppi_smooth,1542,128,30,0,0,1,1,1,252,1.87388,1.87388,41501.8,0,0.266865,0.114241,0.087359,22.0145,22.2432,967680
uncertain_crossing,dra_mppi_soft,1548,128,30,0,0,1,1,1,253,1.87986,1.87986,41679.1,0,0.254365,0.106128,0.126906,32.1073,32.3947,971520
uncertain_crossing,dra_mppi_soft,1555,128,30,0,0,1,1,1,252,1.97037,1.97037,41596.8,0,0.219748,0.0810014,0.377915,95.2346,95.6394,967680
uncertain_crossing,dra_mppi_soft,1562,128,30,0,0,1,1,1,253,1.85255,1.85255,41513.9,0,0.250954,0.108173,0.132498,33.5221,33.7483,971520
uncertain_crossing,ducct_mppi_smooth,1568,128,30,0,0,1,1,1,252,1.92312,1.92312,41571.1,0,0.248896,0.100163,0.0873173,22.004,22.2244,967680
uncertain_crossing,ducct_mppi_smooth,1575,128,30,0,0,1,1,1,252,1.8502,1.8502,41512.2,0,0.279421,0.12801,0.254182,64.0538,64.3893,967680
uncertain_crossing,ducct_mppi_smooth,1582,128,30,0,0,1,1,1,253,1.86558,1.86558,41713.6,0,0.248849,0.104689,0.212016,53.6401,53.9321,971520
uncertain_crossing,lp_mppi_smooth,1588,128,30,0,0,1,1,1,252,1.86078,1.86078,41628.2,0,0.249977,0.106711,0.0583114,14.6945,14.903,967680
uncertain_crossing,lp_mppi_smooth,1595,128,30,0,0,1,1,1,252,1.89507,1.89507,41542.3,0,0.244244,0.0949528,0.0581525,14.6544,14.8562,967680
uncertain_crossing,lp_mppi_smooth,1602,128,30,0,0,1,1,1,253,1.87795,1.87795,41700.9,0,0.259614,0.110093,0.0764818,19.3499,19.5788,971520
uncertain_crossing,mppi,1608,128,30,0,0,0,1,0,260,3.85218,4.09335,46585.3,0,0.569861,0.539172,0.221743,57.6531,57.9919,998400
uncertain_crossing,mppi,1615,128,30,0,0,0,1,0,260,3.68284,3.92486,46423.7,0,0.603283,0.558034,0.153054,39.7939,40.0588,998400
uncertain_crossing,mppi,1622,128,30,0,0,0,1,0,260,2.83835,3.07988,45669.9,0,0.584098,0.521962,0.0654754,17.0236,17.247,998400
uncertain_crossing,sc_mppi_smooth,1628,128,30,0,0,1,1,1,252,1.96279,1.96279,41396.1,0,0.276839,0.121732,0.0773605,19.4948,19.7081,967680
uncertain_crossing,sc_mppi_smooth,1635,128,30,0,0,1,1,1,252,1.85555,1.85555,41393.4,0,0.246539,0.0977578,0.0922508,23.2472,23.496,967680
uncertain_crossing,sc_mppi_smooth,1642,128,30,0,0,1,1,1,251,1.88294,1.88294,41241.9,0,0.248545,0.100929,0.308018,77.3126,77.64,963840
uncertain_crossing,step_mppi_smooth,1648,128,30,0,0,1,1,1,251,1.8605,1.8605,41144.2,0,0.301748,0.144066,0.0843348,21.168,28.0422,963840
uncertain_crossing,step_mppi_smooth,1655,128,30,0,0,1,1,1,252,1.88147,1.88147,41210,0,0.275166,0.121766,0.0691622,17.4289,20.0538,967680
uncertain_crossing,step_mppi_smooth,1662,128,30,0,0,1,1,1,251,1.94635,1.94635,41237.2,0,0.277977,0.13304,0.0647384,16.2493,17.9231,963840
uncertain_crossing,tsallis_mppi_smooth,1668,128,30,0,0,1,1,1,249,1.94214,1.94214,40642.9,0,0.335018,0.185601,0.197986,49.2985,49.5876,956160
uncertain_crossing,tsallis_mppi_smooth,1675,128,30,0,0,1,1,1,250,1.93766,1.93766,40924.4,0,0.296833,0.151817,0.247784,61.9461,62.303,960000
uncertain_crossing,tsallis_mppi_smooth,1682,128,30,0,0,1,1,1,249,1.91868,1.91868,40741.9,0,0.280078,0.133933,0.0771616,19.2132,19.4206,956160
