scenario,planner,seed,k_samples,t_horizon,grad_steps,alpha,reached_goal,collision_free,success,steps,final_distance,min_goal_distance,cumulative_cost,collisions,mean_control_delta,control_roughness,avg_control_ms,total_control_ms,episode_ms,sample_budget
dynamic_crossing,dbas_log_mppi_agile,1162,128,30,0,0,1,1,1,252,1.95823,1.95823,41539.4,0,0.22617,0.0829339,0.183724,46.2984,49.22,967680
dynamic_crossing,dra_mppi_soft,1168,128,30,0,0,1,1,1,251,1.98851,1.98851,41351.6,0,0.251124,0.1067,0.239689,60.162,62.5012,963840
dynamic_crossing,dra_mppi_soft,1175,128,30,0,0,1,1,1,251,1.93521,1.93521,41256.3,0,0.256581,0.108401,0.25049,62.8729,65.9654,963840
dynamic_crossing,dra_mppi_soft,1182,128,30,0,0,1,1,1,252,1.91594,1.91594,41495.8,0,0.254067,0.103891,0.225943,56.9376,58.6369,967680
dynamic_crossing,ducct_mppi_smooth,1188,128,30,0,0,1,1,1,252,1.84279,1.84279,41519.3,0,0.268195,0.11483,0.217125,54.7155,59.6451,967680
dynamic_crossing,ducct_mppi_smooth,1195,128,30,0,0,1,1,1,252,1.95117,1.95117,41540.2,0,0.266563,0.112999,0.194297,48.9628,50.0199,967680
dynamic_crossing,ducct_mppi_smooth,1202,128,30,0,0,1,1,1,252,1.88739,1.88739,41444.2,0,0.265909,0.120891,0.166001,41.8324,41.9339,967680
dynamic_crossing,lp_mppi_smooth,1208,128,30,0,0,1,1,1,253,1.89689,1.89689,41668.2,0,0.265659,0.109678,0.127719,32.3128,32.3776,971520
dynamic_crossing,lp_mppi_smooth,1215,128,30,0,0,1,1,1,252,1.93251,1.93251,41628.4,0,0.254784,0.101035,0.127838,32.2151,32.2709,967680
dynamic_crossing,lp_mppi_smooth,1222,128,30,0,0,1,1,1,252,1.91049,1.91049,41604.5,0,0.258147,0.110264,0.139239,35.0883,35.2417,967680
dynamic_crossing,mppi,1228,128,30,0,0,0,1,0,260,3.03484,3.27753,45923,0,0.534486,0.444948,0.132561,34.466,34.5779,998400
dynamic_crossing,mppi,1235,128,30,0,0,0,1,0,260,3.37661,3.62152,46130.7,0,0.553783,0.477948,0.134084,34.8618,34.9716,998400
dynamic_crossing,mppi,1242,128,30,0,0,0,1,0,260,3.74768,3.99564,46706.3,0,0.633392,0.633652,0.182392,47.422,52.5675,998400
dynamic_crossing,pa_mppi_smooth,1248,128,30,0,0,1,1,1,255,1.85795,1.85795,42454.5,0,0.290962,0.138878,0.209556,53.4369,57.3305,979200
dynamic_crossing,pa_mppi_smooth,1255,128,30,0,0,1,1,1,253,1.98428,1.98428,42060.5,0,0.285724,0.123481,0.207959,52.6136,54.7983,971520
dynamic_crossing,pa_mppi_smooth,1262,128,30,0,0,1,1,1,254,1.94748,1.94748,42285.2,0,0.276321,0.125895,0.172968,43.934,44.5618,975360
dynamic_crossing,step_mppi_smooth,1268,128,30,0,0,1,1,1,251,1.86638,1.86638,41178,0,0.287787,0.139722,0.200849,50.4132,61.6796,963840
dynamic_crossing,step_mppi_smooth,1275,128,30,0,0,1,1,1,252,1.90728,1.90728,41387.7,0,0.275959,0.12654,0.16961,42.7418,50.9741,967680
