scenario,planner,seed,k_samples,t_horizon,grad_steps,alpha,reached_goal,collision_free,success,steps,final_distance,min_goal_distance,cumulative_cost,collisions,mean_control_delta,control_roughness,avg_control_ms,total_control_ms,episode_ms,sample_budget
box_turn,diff_mppi_1,6256,256,16,1,0.02,0,1,0,260,0.393557,0.124587,4.21986,0,0.318628,0.149387,1.42067,369.375,375.272,1064960
box_turn,diff_mppi_1,6263,256,16,1,0.02,0,1,0,260,0.372838,0.114555,4.00965,0,0.293034,0.131635,1.32722,345.078,350.528,1064960
box_turn,diff_mppi_1,6270,256,16,1,0.02,0,1,0,260,0.41819,0.127378,4.56175,0,0.323043,0.158641,1.47128,382.533,388.525,1064960
box_turn,diff_mppi_1,6277,256,16,1,0.02,0,1,0,260,0.389302,0.118051,4.17376,0,0.302832,0.137852,1.49478,388.644,394.235,1064960
box_turn,diff_mppi_3,6256,256,16,3,0.01,0,1,0,260,0.408689,0.120249,4.38401,0,0.319616,0.156859,2.78106,723.076,729.605,1064960
box_turn,diff_mppi_3,6263,256,16,3,0.01,0,1,0,260,0.373964,0.103996,3.96685,0,0.314769,0.174469,2.74941,714.847,721.422,1064960
box_turn,diff_mppi_3,6270,256,16,3,0.01,0,1,0,260,0.416274,0.121194,4.53616,0,0.334412,0.182772,2.8165,732.291,739.642,1064960
box_turn,diff_mppi_3,6277,256,16,3,0.01,0,1,0,260,0.354983,0.109412,3.70102,0,0.324328,0.182004,2.76159,718.014,725.087,1064960
box_turn,mppi,6256,256,16,0,0,0,1,0,260,0.401023,0.141268,4.46975,0,0.323152,0.162452,0.0846369,22.0056,26.0012,1064960
box_turn,mppi,6263,256,16,0,0,0,1,0,260,0.403459,0.123229,4.5233,0,0.297437,0.129413,0.454063,118.056,122.863,1064960
box_turn,mppi,6270,256,16,0,0,0,1,0,260,0.409706,0.140012,4.50258,0,0.316923,0.140041,0.455978,118.554,124.38,1064960
box_turn,mppi,6277,256,16,0,0,0,1,0,260,0.428648,0.129929,4.89635,0,0.298403,0.122856,0.0786549,20.4503,24.2681,1064960
box_turn,soppi,6256,256,16,0,0,0,1,0,260,0.401005,0.139901,4.57908,0,0.318282,0.158139,0.960703,249.783,257.553,1064960
box_turn,soppi,6263,256,16,0,0,0,1,0,260,0.383178,0.132706,4.2873,0,0.303382,0.145838,0.97401,253.242,262.299,1064960
box_turn,soppi,6270,256,16,0,0,0,1,0,260,0.405534,0.145033,4.56195,0,0.325136,0.159639,0.930481,241.925,250.321,1064960
box_turn,soppi,6277,256,16,0,0,0,1,0,260,0.411004,0.139766,4.6557,0,0.316392,0.153533,0.704394,183.142,190.589,1064960
box_turn,soppi_fast,6256,256,16,0,0,0,1,0,260,0.391027,0.146579,4.36652,0,0.336134,0.179472,0.804572,209.189,216.579,1064960
box_turn,soppi_fast,6263,256,16,0,0,0,1,0,260,0.380585,0.135783,4.26527,0,0.31584,0.159772,0.523742,136.173,142.301,1064960
box_turn,soppi_fast,6270,256,16,0,0,0,1,0,260,0.412774,0.142158,4.64835,0,0.332468,0.168274,0.533034,138.589,144.799,1064960
box_turn,soppi_fast,6277,256,16,0,0,0,1,0,260,0.423117,0.13618,4.85186,0,0.300955,0.124872,0.734776,191.042,198.102,1064960
box_align,diff_mppi_1,6356,256,16,1,0.02,0,1,0,240,0.235049,0.020349,3.01749,0,0.328671,0.168671,1.35714,325.713,330.843,983040
box_align,diff_mppi_1,6363,256,16,1,0.02,1,1,1,84,0.218137,0.0380521,3.64874,0,0.491001,0.45383,1.4631,122.9,124.675,344064
box_align,diff_mppi_1,6370,256,16,1,0.02,0,1,0,240,0.226227,0.0321675,3.60841,0,0.313456,0.145164,1.23997,297.594,301.951,983040
box_align,diff_mppi_1,6377,256,16,1,0.02,0,1,0,240,0.921955,0.7,19.0762,0,0.253681,0.0845201,1.59842,383.621,388.642,983040
box_align,diff_mppi_3,6356,256,16,3,0.01,1,1,1,52,0.217269,0.0324348,2.08454,0,0.496367,0.357139,2.79037,145.099,146.498,212992
box_align,diff_mppi_3,6363,256,16,3,0.01,1,1,1,67,0.218231,0.0439146,3.51339,0,0.47488,0.411001,3.04095,203.744,205.616,274432
box_align,diff_mppi_3,6370,256,16,3,0.01,0,1,0,240,0.229185,0.0331101,3.61927,0,0.341404,0.203826,2.80641,673.539,679.847,983040
box_align,diff_mppi_3,6377,256,16,3,0.01,0,1,0,240,0.921955,0.7,19.0752,0,0.253678,0.0845159,2.86727,688.144,694.109,983040
box_align,mppi,6356,256,16,0,0,0,1,0,240,0.282537,0.0148982,3.41422,0,0.328108,0.165642,0.0786801,18.8832,22.4328,983040
box_align,mppi,6363,256,16,0,0,0,1,0,240,0.256781,0.0313449,4.66142,0,0.312296,0.157989,0.49906,119.774,125.148,983040
box_align,mppi,6370,256,16,0,0,0,1,0,240,0.269193,0.0464512,4.01278,0,0.316733,0.146689,0.481116,115.468,119.946,983040
box_align,mppi,6377,256,16,0,0,0,1,0,240,0.921955,0.7,19.0781,0,0.253691,0.0845295,0.357313,85.7551,90.1917,983040
box_align,soppi,6356,256,16,0,0,0,1,0,240,0.282382,0.0194,3.43806,0,0.323044,0.153863,0.729258,175.022,181.954,983040
box_align,soppi,6363,256,16,0,0,0,1,0,240,0.270428,0.0337957,4.47749,0,0.286961,0.118618,1.0311,247.465,254.997,983040
box_align,soppi,6370,256,16,0,0,0,1,0,240,0.281348,0.0464264,3.82845,0,0.285716,0.107393,1.00087,240.21,247.237,983040
box_align,soppi,6377,256,16,0,0,0,1,0,240,0.267617,0.0432701,5.07376,0,0.312685,0.165987,0.639482,153.476,159.534,983040
box_align,soppi_fast,6356,256,16,0,0,0,1,0,240,0.286724,0.017981,3.477,0,0.315841,0.146223,0.797924,191.502,197.619,983040
box_align,soppi_fast,6363,256,16,0,0,0,1,0,240,0.271191,0.0340855,4.49053,0,0.294158,0.130235,0.69917,167.801,174.229,983040
box_align,soppi_fast,6370,256,16,0,0,0,1,0,240,0.271738,0.0458496,3.79526,0,0.324135,0.152686,0.553136,132.753,138.185,983040
box_align,soppi_fast,6377,256,16,0,0,0,1,0,240,0.272859,0.0447436,5.15306,0,0.311333,0.160863,0.562382,134.972,140.458,983040
box_pivot,diff_mppi_1,6456,256,16,1,0.02,0,1,0,240,0.113991,0.138908,0.877837,0,0.285674,0.109857,1.57889,378.934,383.818,983040
box_pivot,diff_mppi_1,6463,256,16,1,0.02,0,1,0,240,0.111819,0.138882,1.37725,0,0.278869,0.10278,1.38466,332.319,337.394,983040
box_pivot,diff_mppi_1,6470,256,16,1,0.02,0,1,0,240,0.111122,0.158159,0.963696,0,0.277205,0.0991516,1.36591,327.819,332.687,983040
box_pivot,diff_mppi_1,6477,256,16,1,0.02,0,1,0,240,0.115334,0.136735,1.07254,0,0.284796,0.109901,1.58673,380.815,385.494,983040
box_pivot,diff_mppi_3,6456,256,16,3,0.01,0,1,0,240,0.117489,0.121253,0.862252,0,0.291325,0.118595,2.76821,664.371,670.237,983040
box_pivot,diff_mppi_3,6463,256,16,3,0.01,0,1,0,240,0.113216,0.12776,1.36173,0,0.279279,0.104331,2.7634,663.217,668.934,983040
box_pivot,diff_mppi_3,6470,256,16,3,0.01,0,1,0,240,0.113383,0.123888,0.917681,0,0.281905,0.104439,2.66498,639.596,646.184,983040
box_pivot,diff_mppi_3,6477,256,16,3,0.01,0,1,0,240,0.11718,0.126081,1.05363,0,0.288802,0.113929,2.78995,669.589,675.821,983040
box_pivot,mppi,6456,256,16,0,0,0,1,0,240,0.10756,0.199127,0.982468,0,0.290117,0.112054,0.350022,84.0053,88.2561,983040
box_pivot,mppi,6463,256,16,0,0,0,1,0,240,0.110801,0.190415,1.48337,0,0.273423,0.0941281,0.416375,99.9299,104.501,983040
box_pivot,mppi,6470,256,16,0,0,0,1,0,240,0.107679,0.175232,1.01618,0,0.277319,0.097553,0.103874,24.9297,28.5173,983040
box_pivot,mppi,6477,256,16,0,0,0,1,0,240,0.107542,0.18482,1.15155,0,0.280879,0.106653,0.474659,113.918,118.594,983040
box_pivot,soppi,6456,256,16,0,0,0,1,0,240,0.105429,0.205152,0.993096,0,0.295429,0.121148,0.878395,210.815,217.991,983040
box_pivot,soppi,6463,256,16,0,0,0,1,0,240,0.105273,0.19519,1.30796,0,0.284784,0.104223,0.740133,177.632,184.215,983040
box_pivot,soppi,6470,256,16,0,0,0,1,0,240,0.108296,0.183778,1.00771,0,0.275321,0.097421,1.029,246.961,255.149,983040
box_pivot,soppi,6477,256,16,0,0,0,1,0,240,0.108796,0.187711,1.12431,0,0.275369,0.0956013,1.01212,242.909,250.034,983040
box_pivot,soppi_fast,6456,256,16,0,0,0,1,0,240,0.106787,0.198088,0.98174,0,0.293559,0.118556,0.563489,135.237,140.885,983040
box_pivot,soppi_fast,6463,256,16,0,0,0,1,0,240,0.104247,0.197596,1.36893,0,0.278643,0.0993443,0.555496,133.319,138.727,983040
box_pivot,soppi_fast,6470,256,16,0,0,0,1,0,240,0.108878,0.183831,1.01583,0,0.279534,0.100351,0.56564,135.754,141.836,983040
box_pivot,soppi_fast,6477,256,16,0,0,0,1,0,240,0.109327,0.188988,1.12558,0,0.27544,0.0968124,0.756489,181.557,188.296,983040
box_swivel,diff_mppi_1,6556,256,16,1,0.02,1,1,1,40,0.215879,0.0277856,0.628329,0,0.248393,0.0883044,1.39093,55.6371,56.4366,163840
box_swivel,diff_mppi_1,6563,256,16,1,0.02,0,1,0,240,0.452769,0.3,4.57794,0,0.254657,0.0846275,1.60563,385.352,390.278,983040
box_swivel,diff_mppi_1,6570,256,16,1,0.02,1,1,1,71,0.214324,0.0198129,1.21536,0,0.279569,0.0959763,1.6059,114.019,115.542,290816
box_swivel,diff_mppi_1,6577,256,16,1,0.02,1,1,1,51,0.20887,0.0248858,0.826648,0,0.251907,0.0821987,0.536832,27.3784,28.2149,208896
