scenario,planner,seed,k_samples,t_horizon,grad_steps,alpha,reached_goal,collision_free,success,steps,final_distance,min_goal_distance,cumulative_cost,collisions,mean_control_delta,control_roughness,avg_control_ms,total_control_ms,episode_ms,sample_budget
box_pivot,mppi,6463,256,16,0,0,0,1,0,240,0.110801,0.190415,1.48337,0,0.273423,0.0941281,0.0752065,18.0496,21.5207,983040
box_pivot,mppi,6470,256,16,0,0,0,1,0,240,0.107679,0.175232,1.01618,0,0.277319,0.097553,0.0736297,17.6711,21.7051,983040
box_pivot,mppi,6477,256,16,0,0,0,1,0,240,0.107542,0.18482,1.15155,0,0.280879,0.106653,0.152347,36.5633,41.8823,983040
box_pivot,soppi,6456,256,16,0,0,0,1,0,240,0.105429,0.205151,0.993095,0,0.295428,0.121148,0.473779,113.707,120.171,983040
box_pivot,soppi,6463,256,16,0,0,0,1,0,240,0.105273,0.19519,1.30796,0,0.284784,0.104223,0.482136,115.713,123.564,983040
box_pivot,soppi,6470,256,16,0,0,0,1,0,240,0.108295,0.183779,1.00771,0,0.275321,0.097421,0.550989,132.237,138.445,983040
box_pivot,soppi,6477,256,16,0,0,0,1,0,240,0.108796,0.187711,1.12431,0,0.275369,0.0956015,0.320901,77.0163,84.2042,983040
box_pivot,soppi_fast,6456,256,16,0,0,0,1,0,240,0.107665,0.196758,0.980992,0,0.296836,0.120108,1.74048,417.714,424.492,983040
box_pivot,soppi_fast,6463,256,16,0,0,0,1,0,240,0.112817,0.203819,1.26497,0,0.289951,0.111421,1.48469,356.325,372.783,983040
box_pivot,soppi_fast,6470,256,16,0,0,0,1,0,240,0.108566,0.184664,1.04238,0,0.273687,0.0959161,0.600238,144.057,154.225,983040
box_pivot,soppi_fast,6477,256,16,0,0,0,1,0,240,0.111349,0.186208,1.13232,0,0.279198,0.101034,0.908476,218.034,228.754,983040
box_swivel,diff_mppi_3,6556,256,16,3,0.01,1,1,1,40,0.206408,0.0343653,0.622846,0,0.242689,0.0856643,2.23958,89.5832,90.6307,163840
box_swivel,diff_mppi_3,6563,256,16,3,0.01,0,1,0,240,0.452769,0.3,4.57658,0,0.254603,0.0846026,2.52029,604.868,612.572,983040
box_swivel,diff_mppi_3,6570,256,16,3,0.01,1,1,1,70,0.211753,0.0297111,1.20022,0,0.283664,0.1002,2.17427,152.199,154.342,286720
box_swivel,diff_mppi_3,6577,256,16,3,0.01,1,1,1,50,0.213409,0.0373505,0.817517,0,0.258868,0.0871722,1.75476,87.7378,89.4873,204800
box_swivel,mppi,6556,256,16,0,0,1,1,1,44,0.214498,0.00771788,0.663732,0,0.238314,0.0766229,0.297676,13.0977,13.6707,180224
box_swivel,mppi,6563,256,16,0,0,0,1,0,240,0.452769,0.3,4.58057,0,0.254754,0.0846738,0.298994,71.7585,79.4799,983040
box_swivel,mppi,6570,256,16,0,0,1,1,1,74,0.215667,0.000343055,1.24823,0,0.280672,0.098203,0.21787,16.1224,27.3027,303104
box_swivel,mppi,6577,256,16,0,0,1,1,1,54,0.215528,0.0181293,0.856446,0,0.2514,0.0794752,0.188193,10.1624,14.6147,221184
box_swivel,soppi,6556,256,16,0,0,1,1,1,44,0.218579,0.00549918,0.67011,0,0.245328,0.0807129,1.02497,45.0986,46.5705,180224
box_swivel,soppi,6563,256,16,0,0,1,1,1,228,0.21534,0.00177202,4.16319,0,0.261019,0.0876105,0.780608,177.979,191.583,933888
box_swivel,soppi,6570,256,16,0,0,1,1,1,70,0.214925,0.00478393,1.16304,0,0.263561,0.0881803,0.270802,18.9561,21.267,286720
box_swivel,soppi,6577,256,16,0,0,1,1,1,50,0.210687,0.0127382,0.772025,0,0.259468,0.0826748,0.272101,13.605,14.3463,204800
box_swivel,soppi_fast,6556,256,16,0,0,1,1,1,43,0.210138,0.00503621,0.639997,0,0.251481,0.0824239,0.907146,39.0073,40.9527,176128
box_swivel,soppi_fast,6563,256,16,0,0,1,1,1,167,0.210637,0.0143334,2.99572,0,0.258287,0.0885276,0.54474,90.9716,96.0714,684032
box_swivel,soppi_fast,6570,256,16,0,0,1,1,1,67,0.209675,0.00896013,1.10761,0,0.273875,0.0949332,0.56137,37.6118,40.0611,274432
box_swivel,soppi_fast,6577,256,16,0,0,1,1,1,48,0.214093,0.000807792,0.738243,0,0.243081,0.0773692,0.923497,44.3279,46.5376,196608
box_align_strict,diff_mppi_3,6656,256,16,3,0.01,1,1,1,77,0.252502,0.0738754,4.47342,0,0.404244,0.254766,2.29304,176.564,179.329,315392
box_align_strict,diff_mppi_3,6663,256,16,3,0.01,1,1,1,94,0.275051,0.0489125,5.67671,0,0.43408,0.374595,2.0275,190.585,193.621,385024
box_align_strict,diff_mppi_3,6670,256,16,3,0.01,1,1,1,58,0.274825,0.0635675,3.08172,0,0.410027,0.273972,2.09232,121.354,125.489,237568
box_align_strict,diff_mppi_3,6677,256,16,3,0.01,1,1,1,55,0.272247,0.0672213,2.79569,0,0.45314,0.328832,3.22606,177.433,182.384,225280
box_align_strict,mppi,6656,256,16,0,0,1,1,1,82,0.279685,0.0202052,4.59363,0,0.35822,0.194506,0.141364,11.5919,13.0201,335872
box_align_strict,mppi,6663,256,16,0,0,1,1,1,98,0.27904,0.0408378,5.83319,0,0.363195,0.245733,0.164919,16.1621,18.7619,401408
box_align_strict,mppi,6670,256,16,0,0,0,1,0,240,0.293706,0.0291684,4.55918,0,0.303526,0.146006,0.141163,33.879,38.3775,983040
box_align_strict,mppi,6677,256,16,0,0,1,1,1,64,0.279613,0.0392783,3.01352,0,0.363638,0.199715,0.194926,12.4753,14.0187,262144
box_align_strict,soppi,6656,256,16,0,0,1,1,1,92,0.279034,0.00641763,4.53397,0,0.335162,0.149315,0.427859,39.363,42.0838,376832
box_align_strict,soppi,6663,256,16,0,0,0,1,0,240,0.280869,0.0309176,5.76404,0,0.324794,0.151405,0.513234,123.176,131.784,983040
box_align_strict,soppi,6670,256,16,0,0,0,1,0,240,0.294957,0.0361871,4.34913,0,0.309828,0.162407,0.538412,129.219,136.38,983040
box_align_strict,soppi,6677,256,16,0,0,1,1,1,64,0.278836,0.0416867,2.88943,0,0.365395,0.205098,0.276831,17.7172,20.1002,262144
box_align_strict,soppi_fast,6656,256,16,0,0,1,1,1,69,0.279742,0.0591211,3.22102,0,0.42535,0.292177,0.330363,22.7951,24.9072,282624
box_align_strict,soppi_fast,6663,256,16,0,0,0,1,0,240,0.286072,0.0302516,5.44946,0,0.325008,0.161143,0.567726,136.254,144.449,983040
box_align_strict,soppi_fast,6670,256,16,0,0,0,1,0,240,0.283397,0.0319399,4.25232,0,0.303849,0.154853,0.53566,128.558,137.297,983040
box_align_strict,soppi_fast,6677,256,16,0,0,1,1,1,60,0.277153,0.0526093,2.82202,0,0.506173,0.462334,0.349872,20.9923,22.1284,245760
box_align_detour,diff_mppi_3,6756,256,16,3,0.01,0,1,0,280,0.267941,0.0444316,2.4554,0,0.288056,0.114417,2.30925,646.589,659.166,1146880
box_align_detour,diff_mppi_3,6763,256,16,3,0.01,0,1,0,280,0.263837,0.0171948,2.38555,0,0.280574,0.105396,2.57221,720.219,729.372,1146880
box_align_detour,diff_mppi_3,6770,256,16,3,0.01,1,1,1,38,0.218607,0.0298269,1.01215,0,0.448201,0.271515,2.05222,77.9845,79.4667,155648
box_align_detour,diff_mppi_3,6777,256,16,3,0.01,0,1,0,280,0.273767,0.0407399,2.59481,0,0.300578,0.1362,2.62237,734.265,745.906,1146880
box_align_detour,mppi,6756,256,16,0,0,0,1,0,280,0.295517,0.0182574,2.89357,0,0.29151,0.118681,0.104374,29.2247,34.1072,1146880
box_align_detour,mppi,6763,256,16,0,0,0,1,0,280,0.289295,0.018877,2.76034,0,0.288168,0.111327,0.243519,68.1853,80.5977,1146880
box_align_detour,mppi,6770,256,16,0,0,0,1,0,280,0.284812,0.0174319,2.81726,0,0.28687,0.107322,0.249085,69.7437,87.4432,1146880
box_align_detour,mppi,6777,256,16,0,0,0,1,0,280,0.306418,0.0414924,3.07454,0,0.289549,0.122732,0.502468,140.691,259.638,1146880
box_align_detour,soppi,6756,256,16,0,0,0,1,0,280,0.301186,0.02139,2.94746,0,0.284548,0.111486,0.5084,142.352,151.484,1146880
box_align_detour,soppi,6763,256,16,0,0,0,1,0,280,0.295779,0.0214337,2.85035,0,0.2894,0.114459,0.562435,157.482,166.134,1146880
box_align_detour,soppi,6770,256,16,0,0,0,1,0,280,0.273058,0.0168895,2.68734,0,0.302162,0.122387,0.558004,156.241,168.001,1146880
box_align_detour,soppi,6777,256,16,0,0,0,1,0,280,0.307305,0.0430153,3.1051,0,0.292726,0.126625,0.480552,134.554,142.48,1146880
box_align_detour,soppi_fast,6756,256,16,0,0,0,1,0,280,0.302821,0.0205253,2.95859,0,0.289106,0.114613,0.521483,146.015,155.679,1146880
box_align_detour,soppi_fast,6763,256,16,0,0,0,1,0,280,0.291014,0.0226294,2.81569,0,0.299924,0.125409,0.618094,173.066,180.816,1146880
box_align_detour,soppi_fast,6770,256,16,0,0,0,1,0,280,0.276214,0.0155754,2.72497,0,0.289284,0.10609,0.667514,186.904,194.608,1146880
box_align_detour,soppi_fast,6777,256,16,0,0,0,1,0,280,0.303583,0.040857,3.04429,0,0.29581,0.129762,0.646531,181.029,195.416,1146880
box_align_contact_loss,diff_mppi_3,6856,256,16,3,0.01,1,1,1,48,0.27834,0.0528713,2.90007,0,0.402725,0.225922,2.70641,129.908,131.417,196608
box_align_contact_loss,diff_mppi_3,6863,256,16,3,0.01,1,1,1,44,0.276638,0.0596209,2.80035,0,0.561204,0.44545,2.17999,95.9194,97.2939,180224
box_align_contact_loss,diff_mppi_3,6870,256,16,3,0.01,1,1,1,43,0.27684,0.0448978,2.80532,0,0.542327,0.435426,2.15871,92.8244,93.9576,176128
box_align_contact_loss,diff_mppi_3,6877,256,16,3,0.01,1,1,1,41,0.270082,0.0588391,2.63542,0,0.632874,0.645892,2.57914,105.745,108.833,167936
box_align_contact_loss,mppi,6856,256,16,0,0,0,1,0,240,0.287836,0.0189373,5.12981,0,0.281287,0.107532,0.0833946,20.0147,24.5026,983040
box_align_contact_loss,mppi,6863,256,16,0,0,0,1,0,240,0.280432,0.037981,4.75558,0,0.294192,0.123293,0.0927951,22.2708,26.2512,983040
box_align_contact_loss,mppi,6870,256,16,0,0,0,1,0,240,0.292284,0.018282,4.83026,0,0.320597,0.154168,0.14684,35.2416,41.3996,983040
box_align_contact_loss,mppi,6877,256,16,0,0,0,1,0,240,0.283145,0.0206517,4.56114,0,0.319486,0.157835,0.186142,44.6742,49.3544,983040
box_align_contact_loss,soppi,6856,256,16,0,0,0,1,0,240,0.295163,0.0187535,5.17152,0,0.283971,0.116338,0.447114,107.307,115.806,983040
box_align_contact_loss,soppi,6863,256,16,0,0,0,1,0,240,0.284466,0.04171,4.98655,0,0.307037,0.145086,0.477281,114.548,122.153,983040
box_align_contact_loss,soppi,6870,256,16,0,0,1,1,1,222,0.279953,0.021805,4.53846,0,0.323694,0.15458,0.56983,126.502,132.286,909312
box_align_contact_loss,soppi,6877,256,16,0,0,1,1,1,56,0.277212,0.0241544,3.21174,0,0.439926,0.278248,0.399265,22.3588,23.9324,229376
box_align_contact_loss,soppi_fast,6856,256,16,0,0,1,1,1,103,0.27958,0.0172822,3.76396,0,0.399523,0.261767,0.562764,57.9647,61.3749,421888
box_align_contact_loss,soppi_fast,6863,256,16,0,0,1,1,1,67,0.279901,0.0279563,3.49026,0,0.367195,0.188799,0.584222,39.1429,41.3745,274432
box_align_contact_loss,soppi_fast,6870,256,16,0,0,1,1,1,76,0.27869,0.0173565,3.39847,0,0.39825,0.24379,0.411554,31.2781,33.5392,311296
box_align_contact_loss,soppi_fast,6877,256,16,0,0,0,1,0,240,0.287444,0.0218714,4.5806,0,0.303346,0.133437,0.560523,134.525,141.967,983040
box_align_contact_arc,diff_mppi_3,6956,256,16,3,0.01,1,1,1,43,0.296577,0.0562417,2.56685,0,0.551022,0.427964,1.65132,71.0066,72.0791,176128
box_align_contact_arc,diff_mppi_3,6963,256,16,3,0.01,1,1,1,44,0.296874,0.0685424,2.96861,0,0.595966,0.548838,2.40043,105.619,107.06,180224
box_align_contact_arc,diff_mppi_3,6970,256,16,3,0.01,1,1,1,42,0.29584,0.0803601,2.76693,0,0.429398,0.271995,1.69736,71.2893,72.5825,172032
box_align_contact_arc,diff_mppi_3,6977,256,16,3,0.01,1,1,1,38,0.297979,0.068451,2.56217,0,0.4969,0.368376,2.02184,76.8299,78.1319,155648
box_align_contact_arc,mppi,6956,256,16,0,0,1,1,1,56,0.298338,0.066714,3.02109,0,0.45372,0.326776,0.077403,4.33457,5.10991,229376
box_align_contact_arc,mppi,6963,256,16,0,0,1,1,1,57,0.299017,0.00342339,3.56179,0,0.393854,0.199097,0.0695742,3.96573,4.69586,233472
box_align_contact_arc,mppi,6970,256,16,0,0,1,1,1,55,0.299742,0.0342703,3.4888,0,0.459309,0.320761,0.0843473,4.6391,6.60086,225280
box_align_contact_arc,mppi,6977,256,16,0,0,1,1,1,51,0.297349,0.0295262,3.18306,0,0.37978,0.195986,0.0831563,4.24097,4.87999,208896
box_align_contact_arc,soppi,6956,256,16,0,0,1,1,1,56,0.298616,0.0676963,2.94743,0,0.50037,0.422168,0.288273,16.1433,17.7503,229376
box_align_contact_arc,soppi,6963,256,16,0,0,1,1,1,57,0.297995,0.00187975,3.52015,0,0.40887,0.231018,0.52264,29.7905,31.2658,233472
box_align_contact_arc,soppi,6970,256,16,0,0,1,1,1,54,0.299276,0.0343778,3.42314,0,0.415096,0.267852,0.511841,27.6394,28.9332,221184
box_align_contact_arc,soppi,6977,256,16,0,0,1,1,1,53,0.296136,0.0280306,3.27743,0,0.410916,0.241496,0.624916,33.1205,34.6292,217088
box_align_contact_arc,soppi_fast,6956,256,16,0,0,1,1,1,57,0.297399,0.0629398,3.05009,0,0.471346,0.335442,0.34801,19.8366,21.7927,233472
box_align_contact_arc,soppi_fast,6963,256,16,0,0,1,1,1,57,0.299686,0.00627655,3.48398,0,0.388353,0.221231,0.334806,19.0839,20.97,233472
box_align_contact_arc,soppi_fast,6970,256,16,0,0,1,1,1,57,0.296901,0.0288979,3.43237,0,0.366616,0.195025,0.512539,29.2147,30.8858,233472
box_align_contact_arc,soppi_fast,6977,256,16,0,0,1,1,1,54,0.295702,0.0227397,3.20412,0,0.39588,0.217429,0.690139,37.2675,39.2843,221184
