scenario,planner,seed,k_samples,t_horizon,grad_steps,alpha,reached_goal,collision_free,success,steps,final_distance,min_goal_distance,cumulative_cost,collisions,mean_control_delta,control_roughness,avg_control_ms,total_control_ms,episode_ms,sample_budget
box_align,diff_mppi_3,6377,256,16,3,0.01,0,1,0,240,0.921955,0.7,19.0752,0,0.253678,0.0845159,5.01007,1202.42,1208.47,983040
box_align,mppi,6356,256,16,0,0,0,1,0,240,0.282537,0.0148982,3.41422,0,0.328108,0.165642,3.04138,729.93,743.962,983040
box_align,mppi,6363,256,16,0,0,0,1,0,240,0.256781,0.0313449,4.66142,0,0.312296,0.157989,2.04214,490.114,501.168,983040
box_align,mppi,6370,256,16,0,0,0,1,0,240,0.269193,0.0464512,4.01278,0,0.316733,0.146689,3.15996,758.391,771.904,983040
box_align,mppi,6377,256,16,0,0,0,1,0,240,0.921955,0.7,19.0781,0,0.253691,0.0845295,1.36091,326.619,337.738,983040
box_align,soppi,6356,256,16,0,0,0,1,0,240,0.282922,0.0198411,3.44091,0,0.322817,0.153851,0.597503,143.401,151.55,983040
box_align,soppi,6363,256,16,0,0,0,1,0,240,0.270427,0.0337959,4.47749,0,0.286961,0.118619,1.05414,252.994,262.926,983040
box_align,soppi,6370,256,16,0,0,0,1,0,240,0.281348,0.0464196,3.82844,0,0.285717,0.107392,2.7563,661.511,674.775,983040
box_align,soppi,6377,256,16,0,0,0,1,0,240,0.267478,0.0435487,5.07349,0,0.312578,0.166017,0.612167,146.92,154.715,983040
box_align,soppi_fast,6356,256,16,1,0.01,0,1,0,240,0.267101,0.0242562,3.2853,0,0.316931,0.14914,2.62407,629.776,635.364,983040
box_align,soppi_fast,6363,256,16,1,0.01,0,1,0,240,0.267735,0.041381,4.3752,0,0.309323,0.153147,2.54821,611.571,618.07,983040
box_align,soppi_fast,6370,256,16,1,0.01,0,1,0,240,0.253862,0.0381314,3.4454,0,0.318655,0.156998,3.15044,756.105,761.988,983040
box_align,soppi_fast,6377,256,16,1,0.01,0,1,0,240,0.245824,0.0404792,3.39564,0,0.296702,0.136599,2.31905,556.572,562.699,983040
box_pivot,diff_mppi_1,6456,256,16,1,0.02,0,1,0,240,0.113991,0.138908,0.877837,0,0.285674,0.109857,3.21561,771.747,777.592,983040
box_pivot,diff_mppi_1,6463,256,16,1,0.02,0,1,0,240,0.111819,0.138882,1.37725,0,0.278869,0.10278,1.63108,391.458,397.024,983040
box_pivot,diff_mppi_1,6470,256,16,1,0.02,0,1,0,240,0.111122,0.158159,0.963696,0,0.277205,0.0991516,3.09461,742.707,748.104,983040
box_pivot,diff_mppi_1,6477,256,16,1,0.02,0,1,0,240,0.115334,0.136735,1.07254,0,0.284796,0.109901,1.74574,418.978,425.192,983040
box_pivot,diff_mppi_3,6456,256,16,3,0.01,0,1,0,240,0.117489,0.121253,0.862252,0,0.291325,0.118595,4.52567,1086.16,1092,983040
box_pivot,diff_mppi_3,6463,256,16,3,0.01,0,1,0,240,0.113216,0.12776,1.36173,0,0.279279,0.104331,3.46742,832.181,839.278,983040
box_pivot,diff_mppi_3,6470,256,16,3,0.01,0,1,0,240,0.113383,0.123888,0.917681,0,0.281905,0.104439,3.61388,867.332,874.813,983040
box_pivot,diff_mppi_3,6477,256,16,3,0.01,0,1,0,240,0.11718,0.126081,1.05363,0,0.288802,0.113929,4.38602,1052.64,1059.43,983040
box_pivot,mppi,6456,256,16,0,0,0,1,0,240,0.10756,0.199127,0.982468,0,0.290117,0.112054,0.482886,115.893,121.195,983040
box_pivot,mppi,6463,256,16,0,0,0,1,0,240,0.110801,0.190415,1.48337,0,0.273423,0.0941281,0.470192,112.846,119.944,983040
box_pivot,mppi,6470,256,16,0,0,0,1,0,240,0.107679,0.175232,1.01618,0,0.277319,0.097553,0.401261,96.3025,104.006,983040
box_pivot,mppi,6477,256,16,0,0,0,1,0,240,0.107542,0.18482,1.15155,0,0.280879,0.106653,0.180417,43.3001,48.2283,983040
box_pivot,soppi,6456,256,16,0,0,0,1,0,240,0.105429,0.205151,0.993095,0,0.295428,0.121148,3.1888,765.312,779.981,983040
box_pivot,soppi,6463,256,16,0,0,0,1,0,240,0.105273,0.19519,1.30796,0,0.284784,0.104223,0.697825,167.478,175.17,983040
box_pivot,soppi,6470,256,16,0,0,0,1,0,240,0.108295,0.183779,1.00771,0,0.275321,0.097421,1.1985,287.641,296.479,983040
box_pivot,soppi,6477,256,16,0,0,0,1,0,240,0.108796,0.187711,1.12431,0,0.275369,0.0956015,2.68685,644.845,657.514,983040
box_pivot,soppi_fast,6456,256,16,1,0.01,0,1,0,240,0.109092,0.165646,0.921405,0,0.297839,0.123485,2.1208,508.992,515.318,983040
box_pivot,soppi_fast,6463,256,16,1,0.01,0,1,0,240,0.111726,0.16675,1.19107,0,0.285381,0.108254,3.13811,753.145,759.027,983040
box_pivot,soppi_fast,6470,256,16,1,0.01,0,1,0,240,0.109837,0.161823,0.990408,0,0.279515,0.104371,2.09372,502.492,508.692,983040
box_pivot,soppi_fast,6477,256,16,1,0.01,0,1,0,240,0.113007,0.155512,1.0697,0,0.273643,0.0936312,3.06576,735.781,741.413,983040
box_swivel,diff_mppi_1,6556,256,16,1,0.02,1,1,1,40,0.215879,0.0277856,0.628329,0,0.248393,0.0883044,2.24277,89.7107,90.9697,163840
box_swivel,diff_mppi_1,6563,256,16,1,0.02,0,1,0,240,0.452769,0.3,4.57794,0,0.254657,0.0846275,2.24781,539.475,545.816,983040
box_swivel,diff_mppi_1,6570,256,16,1,0.02,1,1,1,71,0.214324,0.0198129,1.21536,0,0.279569,0.0959763,3.65606,259.58,261.152,290816
box_swivel,diff_mppi_1,6577,256,16,1,0.02,1,1,1,51,0.20887,0.0248858,0.826648,0,0.251907,0.0821987,1.93266,98.5657,99.9127,208896
box_swivel,diff_mppi_3,6556,256,16,3,0.01,1,1,1,40,0.206408,0.0343653,0.622846,0,0.242689,0.0856643,1.84767,73.9068,75.2477,163840
box_swivel,diff_mppi_3,6563,256,16,3,0.01,0,1,0,240,0.452769,0.3,4.57658,0,0.254603,0.0846026,3.72545,894.107,901.626,983040
box_swivel,diff_mppi_3,6570,256,16,3,0.01,1,1,1,70,0.211753,0.0297111,1.20022,0,0.283664,0.1002,4.42965,310.076,311.852,286720
box_swivel,diff_mppi_3,6577,256,16,3,0.01,1,1,1,50,0.213409,0.0373505,0.817517,0,0.258868,0.0871722,3.1188,155.94,157.609,204800
box_swivel,mppi,6556,256,16,0,0,1,1,1,44,0.214498,0.00771788,0.663732,0,0.238314,0.0766229,0.771753,33.9571,35.9124,180224
box_swivel,mppi,6563,256,16,0,0,0,1,0,240,0.452769,0.3,4.58057,0,0.254754,0.0846738,0.167794,40.2706,45.2501,983040
box_swivel,mppi,6570,256,16,0,0,1,1,1,74,0.215667,0.000343055,1.24823,0,0.280672,0.098203,0.106386,7.87256,11.3461,303104
box_swivel,mppi,6577,256,16,0,0,1,1,1,54,0.215528,0.0181293,0.856446,0,0.2514,0.0794752,0.341279,18.4291,20.2129,221184
box_swivel,soppi,6556,256,16,0,0,1,1,1,44,0.218579,0.00549918,0.67011,0,0.245328,0.0807129,1.61751,71.1704,73.072,180224
box_swivel,soppi,6563,256,16,0,0,1,1,1,228,0.21534,0.00177202,4.16319,0,0.261019,0.0876105,2.70045,615.702,627.722,933888
box_swivel,soppi,6570,256,16,0,0,1,1,1,70,0.214925,0.00478393,1.16304,0,0.263561,0.0881803,2.15384,150.769,154.689,286720
box_swivel,soppi,6577,256,16,0,0,1,1,1,50,0.210687,0.0127382,0.772025,0,0.259468,0.0826748,0.291116,14.5558,16.3238,204800
box_swivel,soppi_fast,6556,256,16,1,0.01,1,1,1,40,0.21897,0.0171318,0.617372,0,0.251193,0.0855685,1.85015,74.0061,75.1871,163840
box_swivel,soppi_fast,6563,256,16,1,0.01,1,1,1,158,0.211692,0.0226449,2.8431,0,0.256416,0.0863458,1.96174,309.954,314.703,647168
box_swivel,soppi_fast,6570,256,16,1,0.01,1,1,1,65,0.215884,0.023188,1.09092,0,0.273438,0.0931846,3.63802,236.471,238.085,266240
box_swivel,soppi_fast,6577,256,16,1,0.01,1,1,1,46,0.211872,0.0189552,0.719907,0,0.240945,0.0756679,3.80896,175.212,176.266,188416
box_align_strict,diff_mppi_1,6656,256,16,1,0.02,1,1,1,77,0.267547,0.068114,4.48338,0,0.442774,0.326867,3.46917,267.126,269.177,315392
box_align_strict,diff_mppi_1,6663,256,16,1,0.02,1,1,1,95,0.275146,0.0458737,5.74621,0,0.430064,0.352247,1.16245,110.433,112.783,389120
box_align_strict,diff_mppi_1,6670,256,16,1,0.02,1,1,1,64,0.278222,0.0478933,3.21622,0,0.387011,0.285232,1.20367,77.0346,78.7197,262144
box_align_strict,diff_mppi_1,6677,256,16,1,0.02,1,1,1,56,0.275182,0.0591994,2.78881,0,0.463058,0.408825,1.44936,81.1644,82.9954,229376
box_align_strict,diff_mppi_3,6656,256,16,3,0.01,1,1,1,77,0.252502,0.0738754,4.47342,0,0.404244,0.254766,4.06873,313.293,315.448,315392
box_align_strict,diff_mppi_3,6663,256,16,3,0.01,1,1,1,94,0.275051,0.0489125,5.67671,0,0.43408,0.374595,5.44122,511.474,513.753,385024
box_align_strict,diff_mppi_3,6670,256,16,3,0.01,1,1,1,58,0.274825,0.0635675,3.08172,0,0.410027,0.273972,5.40396,313.43,315.092,237568
box_align_strict,diff_mppi_3,6677,256,16,3,0.01,1,1,1,55,0.272247,0.0672213,2.79569,0,0.45314,0.328832,4.44554,244.505,246.092,225280
box_align_strict,mppi,6656,256,16,0,0,1,1,1,82,0.279685,0.0202052,4.59363,0,0.35822,0.194506,0.37779,30.9788,34.2518,335872
box_align_strict,mppi,6663,256,16,0,0,1,1,1,98,0.27904,0.0408378,5.83319,0,0.363195,0.245733,1.05209,103.105,110.713,401408
box_align_strict,mppi,6670,256,16,0,0,0,1,0,240,0.293706,0.0291684,4.55918,0,0.303526,0.146006,0.978525,234.846,249.72,983040
box_align_strict,mppi,6677,256,16,0,0,1,1,1,64,0.279613,0.0392783,3.01352,0,0.363638,0.199715,3.20662,205.224,209.54,262144
box_align_strict,soppi,6656,256,16,0,0,1,1,1,92,0.279034,0.00641763,4.53397,0,0.335162,0.149315,3.71846,342.099,347.931,376832
box_align_strict,soppi,6663,256,16,0,0,0,1,0,240,0.280869,0.0309176,5.76404,0,0.324794,0.151405,1.9253,462.072,474.486,983040
box_align_strict,soppi,6670,256,16,0,0,0,1,0,240,0.294957,0.0361871,4.34913,0,0.309828,0.162407,3.19431,766.634,781.677,983040
box_align_strict,soppi,6677,256,16,0,0,1,1,1,64,0.278836,0.0416867,2.88943,0,0.365395,0.205098,3.87502,248.001,251.973,262144
box_align_strict,soppi_fast,6656,256,16,1,0.01,1,1,1,62,0.274496,0.0644962,3.01496,0,0.424021,0.291198,2.30686,143.025,144.84,253952
box_align_strict,soppi_fast,6663,256,16,1,0.01,0,1,0,240,0.283741,0.0341119,5.38097,0,0.306805,0.141605,3.1087,746.087,752.524,983040
box_align_strict,soppi_fast,6670,256,16,1,0.01,1,1,1,65,0.276101,0.0400917,3.11594,0,0.411503,0.29902,3.93945,256.064,257.656,266240
box_align_strict,soppi_fast,6677,256,16,1,0.01,1,1,1,60,0.279159,0.0529422,2.80818,0,0.368097,0.207246,2.82429,169.457,171.016,245760
box_align_detour,diff_mppi_1,6756,256,16,1,0.02,0,1,0,280,0.267624,0.0404962,2.48727,0,0.277693,0.100211,1.12029,313.682,321.555,1146880
box_align_detour,diff_mppi_1,6763,256,16,1,0.02,0,1,0,280,0.263401,0.0151616,2.43731,0,0.282056,0.10742,3.2533,910.924,917.603,1146880
box_align_detour,diff_mppi_1,6770,256,16,1,0.02,0,1,0,280,0.261954,0.0300165,2.45827,0,0.293823,0.114414,1.82945,512.246,519.52,1146880
box_align_detour,diff_mppi_1,6777,256,16,1,0.02,0,1,0,280,0.281844,0.0400527,2.66975,0,0.294026,0.128809,2.68111,750.71,757.415,1146880
box_align_detour,diff_mppi_3,6756,256,16,3,0.01,0,1,0,280,0.267941,0.0444316,2.4554,0,0.288056,0.114417,4.37517,1225.05,1234.07,1146880
box_align_detour,diff_mppi_3,6763,256,16,3,0.01,0,1,0,280,0.263837,0.0171948,2.38555,0,0.280574,0.105396,3.94137,1103.58,1112.54,1146880
box_align_detour,diff_mppi_3,6770,256,16,3,0.01,1,1,1,38,0.218607,0.0298269,1.01215,0,0.448201,0.271515,4.61644,175.425,176.529,155648
box_align_detour,diff_mppi_3,6777,256,16,3,0.01,0,1,0,280,0.273767,0.0407399,2.59481,0,0.300578,0.1362,4.14192,1159.74,1168.51,1146880
box_align_detour,mppi,6756,256,16,0,0,0,1,0,280,0.295517,0.0182574,2.89357,0,0.29151,0.118681,1.53362,429.413,440.771,1146880
box_align_detour,mppi,6763,256,16,0,0,0,1,0,280,0.289295,0.018877,2.76034,0,0.288168,0.111327,0.0898903,25.1693,30.5151,1146880
box_align_detour,mppi,6770,256,16,0,0,0,1,0,280,0.284812,0.0174319,2.81726,0,0.28687,0.107322,0.412066,115.379,122.871,1146880
box_align_detour,mppi,6777,256,16,0,0,0,1,0,280,0.306418,0.0414924,3.07454,0,0.289549,0.122732,0.148221,41.5019,47.3082,1146880
box_align_detour,soppi,6756,256,16,0,0,0,1,0,280,0.301186,0.02139,2.94746,0,0.284548,0.111486,2.96728,830.838,846.442,1146880
box_align_detour,soppi,6763,256,16,0,0,0,1,0,280,0.295779,0.0214337,2.85035,0,0.2894,0.114459,0.619706,173.518,182.381,1146880
box_align_detour,soppi,6770,256,16,0,0,0,1,0,280,0.273058,0.0168895,2.68734,0,0.302162,0.122387,1.39816,391.484,402.989,1146880
box_align_detour,soppi,6777,256,16,0,0,0,1,0,280,0.307305,0.0430153,3.1051,0,0.292726,0.126625,1.91378,535.859,548.66,1146880
box_align_detour,soppi_fast,6756,256,16,1,0.01,0,1,0,280,0.288154,0.0298468,2.74815,0,0.288595,0.118269,2.51673,704.684,712.375,1146880
box_align_detour,soppi_fast,6763,256,16,1,0.01,0,1,0,280,0.275193,0.0197909,2.59503,0,0.298791,0.130798,2.64606,740.897,749.068,1146880
box_align_detour,soppi_fast,6770,256,16,1,0.01,0,1,0,280,0.268486,0.024094,2.60665,0,0.2979,0.116448,3.4132,955.695,963.072,1146880
box_align_detour,soppi_fast,6777,256,16,1,0.01,0,1,0,280,0.285,0.0379459,2.79693,0,0.290558,0.126637,2.54581,712.826,720.689,1146880
box_align_contact_loss,diff_mppi_1,6856,256,16,1,0.02,1,1,1,47,0.275401,0.0565395,3.04397,0,0.424174,0.25842,3.62294,170.278,171.203,192512
box_align_contact_loss,diff_mppi_1,6863,256,16,1,0.02,1,1,1,44,0.278799,0.0510111,2.92517,0,0.5544,0.46819,3.44461,151.563,152.449,180224
box_align_contact_loss,diff_mppi_1,6870,256,16,1,0.02,1,1,1,46,0.276359,0.0316709,2.97559,0,0.460512,0.310833,3.46777,159.517,160.441,188416
box_align_contact_loss,diff_mppi_1,6877,256,16,1,0.02,1,1,1,44,0.276665,0.0588188,2.85438,0,0.491014,0.411199,0.549559,24.1806,25.5113,180224
box_align_contact_loss,diff_mppi_3,6856,256,16,3,0.01,1,1,1,48,0.27834,0.0528713,2.90007,0,0.402725,0.225922,2.63179,126.326,127.846,196608
box_align_contact_loss,diff_mppi_3,6863,256,16,3,0.01,1,1,1,44,0.276638,0.0596209,2.80035,0,0.561204,0.44545,2.93621,129.193,130.848,180224
box_align_contact_loss,diff_mppi_3,6870,256,16,3,0.01,1,1,1,43,0.27684,0.0448978,2.80532,0,0.542327,0.435426,3.94034,169.435,170.5,176128
box_align_contact_loss,diff_mppi_3,6877,256,16,3,0.01,1,1,1,41,0.270082,0.0588391,2.63542,0,0.632874,0.645892,4.65966,191.046,192.061,167936
box_align_contact_loss,mppi,6856,256,16,0,0,0,1,0,240,0.287836,0.0189373,5.12981,0,0.281287,0.107532,2.03677,488.825,499.341,983040
box_align_contact_loss,mppi,6863,256,16,0,0,0,1,0,240,0.280432,0.037981,4.75558,0,0.294192,0.123293,0.0769855,18.4765,22.4768,983040
box_align_contact_loss,mppi,6870,256,16,0,0,0,1,0,240,0.292284,0.018282,4.83026,0,0.320597,0.154168,0.419645,100.715,107.224,983040
box_align_contact_loss,mppi,6877,256,16,0,0,0,1,0,240,0.283145,0.0206517,4.56114,0,0.319486,0.157835,0.0823153,19.7557,24.2072,983040
box_align_contact_loss,soppi,6856,256,16,0,0,0,1,0,240,0.295163,0.0187535,5.17152,0,0.283971,0.116338,1.59111,381.868,391.551,983040
box_align_contact_loss,soppi,6863,256,16,0,0,0,1,0,240,0.284466,0.04171,4.98655,0,0.307037,0.145086,2.19564,526.954,538.177,983040
box_align_contact_loss,soppi,6870,256,16,0,0,1,1,1,222,0.279953,0.021805,4.53846,0,0.323694,0.15458,0.590352,131.058,137.717,909312
box_align_contact_loss,soppi,6877,256,16,0,0,1,1,1,56,0.277212,0.0241544,3.21174,0,0.439926,0.278248,1.70224,95.3253,98.0557,229376
box_align_contact_loss,soppi_fast,6856,256,16,1,0.01,1,1,1,56,0.279636,0.0339358,3.2304,0,0.414036,0.275076,2.40749,134.819,136.148,229376
box_align_contact_loss,soppi_fast,6863,256,16,1,0.01,1,1,1,52,0.279435,0.0220544,3.10192,0,0.485023,0.358188,3.59814,187.104,188.323,212992
box_align_contact_loss,soppi_fast,6870,256,16,1,0.01,1,1,1,51,0.279894,0.00526273,3.09939,0,0.549667,0.464781,3.55481,181.295,182.53,208896
box_align_contact_loss,soppi_fast,6877,256,16,1,0.01,1,1,1,50,0.276274,0.0488811,3.0384,0,0.505191,0.400186,3.88189,194.095,195.235,204800
box_align_contact_arc,diff_mppi_1,6956,256,16,1,0.02,1,1,1,42,0.29835,0.0411626,2.62613,0,0.559749,0.422724,3.15154,132.365,133.228,172032
box_align_contact_arc,diff_mppi_1,6963,256,16,1,0.02,1,1,1,45,0.298049,0.0568899,3.00815,0,0.510705,0.393918,1.1448,51.5162,52.4779,184320
box_align_contact_arc,diff_mppi_1,6970,256,16,1,0.02,1,1,1,43,0.293751,0.0675758,2.97336,0,0.497572,0.346904,0.793636,34.1264,35.1655,176128
box_align_contact_arc,diff_mppi_1,6977,256,16,1,0.02,1,1,1,43,0.299705,0.0517488,2.87677,0,0.469837,0.348579,1.94464,83.6196,84.8352,176128
box_align_contact_arc,diff_mppi_3,6956,256,16,3,0.01,1,1,1,43,0.296577,0.0562417,2.56685,0,0.551022,0.427964,3.22529,138.688,139.961,176128
box_align_contact_arc,diff_mppi_3,6963,256,16,3,0.01,1,1,1,44,0.296874,0.0685424,2.96861,0,0.595966,0.548838,4.34331,191.106,192.142,180224
box_align_contact_arc,diff_mppi_3,6970,256,16,3,0.01,1,1,1,42,0.29584,0.0803601,2.76693,0,0.429398,0.271995,4.41767,185.542,186.563,172032
box_align_contact_arc,diff_mppi_3,6977,256,16,3,0.01,1,1,1,38,0.297979,0.068451,2.56217,0,0.4969,0.368376,4.51102,171.419,172.309,155648
box_align_contact_arc,mppi,6956,256,16,0,0,1,1,1,56,0.298338,0.066714,3.02109,0,0.45372,0.326776,2.98943,167.408,170.792,229376
box_align_contact_arc,mppi,6963,256,16,0,0,1,1,1,57,0.299017,0.00342339,3.56179,0,0.393854,0.199097,1.04252,59.4235,61.4101,233472
box_align_contact_arc,mppi,6970,256,16,0,0,1,1,1,55,0.299742,0.0342703,3.4888,0,0.459309,0.320761,0.379427,20.8685,21.9806,225280
box_align_contact_arc,mppi,6977,256,16,0,0,1,1,1,51,0.297349,0.0295262,3.18306,0,0.37978,0.195986,0.803609,40.9841,42.9742,208896
box_align_contact_arc,soppi,6956,256,16,0,0,1,1,1,56,0.298616,0.0676963,2.94743,0,0.50037,0.422168,0.270306,15.1371,15.9408,229376
box_align_contact_arc,soppi,6963,256,16,0,0,1,1,1,57,0.297995,0.00187975,3.52015,0,0.40887,0.231018,0.296386,16.894,17.9378,233472
box_align_contact_arc,soppi,6970,256,16,0,0,1,1,1,54,0.299276,0.0343778,3.42314,0,0.415096,0.267852,1.80262,97.3415,100.161,221184
box_align_contact_arc,soppi,6977,256,16,0,0,1,1,1,53,0.296136,0.0280306,3.27743,0,0.410916,0.241496,0.583697,30.936,32.7249,217088
box_align_contact_arc,soppi_fast,6956,256,16,1,0.01,1,1,1,51,0.295783,0.0670767,2.80521,0,0.577441,0.521019,2.95129,150.516,151.687,208896
box_align_contact_arc,soppi_fast,6963,256,16,1,0.01,1,1,1,54,0.299571,0.0167762,3.31099,0,0.491225,0.352675,3.83221,206.94,208.292,221184
box_align_contact_arc,soppi_fast,6970,256,16,1,0.01,1,1,1,48,0.297844,0.0348798,3.09396,0,0.421052,0.287195,3.88817,186.632,187.761,196608
box_align_contact_arc,soppi_fast,6977,256,16,1,0.01,1,1,1,46,0.298099,0.0366628,2.90139,0,0.57487,0.517077,3.79731,174.676,175.734,188416
